,Country,Date/Time,topic
4292,Syria,12/2/13 0:00,topic2
4317,Syria,12/3/13 0:00,topic2
4318,Syria,12/3/13 0:00,topic2
4331,Syria,12/4/13 0:00,topic2
4332,Syria,12/4/13 0:00,topic2
4330,Syria,12/4/13 0:00,topic4
4336,Syria,12/5/13 0:00,topic4
4333,Syria,12/18/13 0:00,topic2
4311,Syria,12/19/13 0:00,topic1
4299,Syria,12/30/13 0:00,topic4
4375,Syria,5/16/14 0:00,topic7
4376,Syria,5/19/14 0:00,topic2
4202,Syria,5/20/14 0:00,topic1
4203,Syria,5/20/14 0:00,topic2
4377,Syria,5/22/14 0:00,topic2
4378,Syria,5/23/14 0:00,topic2
4379,Syria,6/5/14 0:00,topic2
4380,Syria,6/6/14 0:00,topic2
4381,Syria,6/16/14 0:00,topic2
4222,Syria,6/17/14 0:00,topic1
4221,Syria,6/17/14 0:00,topic2
4382,Syria,6/19/14 0:00,topic4
4383,Syria,6/20/14 0:00,topic2
4384,Syria,6/20/14 0:00,topic2
4386,Syria,6/20/14 0:00,topic2
4385,Syria,6/20/14 0:00,topic6
4387,Syria,6/23/14 0:00,topic2
4199,Syria,6/24/14 0:00,topic2
4172,Syria,6/25/14 0:00,topic2
4389,Syria,6/25/14 0:00,topic4
4388,Syria,6/25/14 0:00,topic7
4193,Syria,7/2/14 0:00,topic2
4194,Syria,7/2/14 0:00,topic2
4195,Syria,7/2/14 0:00,topic7
4390,Syria,7/7/14 0:00,topic2
4391,Syria,7/7/14 0:00,topic2
4392,Syria,7/7/14 0:00,topic4
4227,Syria,7/8/14 0:00,topic2
4228,Syria,7/8/14 0:00,topic2
4229,Syria,7/8/14 0:00,topic2
4189,Syria,7/9/14 0:00,topic2
4191,Syria,7/9/14 0:00,topic2
4190,Syria,7/9/14 0:00,topic4
4393,Syria,7/10/14 0:00,topic2
4394,Syria,7/10/14 0:00,topic2
4395,Syria,7/10/14 0:00,topic2
4396,Syria,7/10/14 0:00,topic2
4397,Syria,7/14/14 0:00,topic4
4398,Syria,7/14/14 0:00,topic4
4223,Syria,7/15/14 0:00,topic2
4224,Syria,7/15/14 0:00,topic2
4225,Syria,7/15/14 0:00,topic2
4186,Syria,7/16/14 0:00,topic2
4187,Syria,7/16/14 0:00,topic2
4399,Syria,7/17/14 0:00,topic2
4401,Syria,7/17/14 0:00,topic2
4400,Syria,7/17/14 0:00,topic7
4402,Syria,7/18/14 0:00,topic2
4404,Syria,7/21/14 0:00,topic1
4403,Syria,7/21/14 0:00,topic4
4173,Syria,7/23/14 0:00,topic2
4174,Syria,7/23/14 0:00,topic2
4175,Syria,7/23/14 0:00,topic2
4405,Syria,7/28/14 0:00,topic2
4406,Syria,7/28/14 0:00,topic2
4167,Syria,7/30/14 0:00,topic2
4168,Syria,7/30/14 0:00,topic2
4407,Syria,8/1/14 0:00,topic4
4408,Syria,8/1/14 0:00,topic4
4184,Syria,8/6/14 0:00,topic2
4185,Syria,8/6/14 0:00,topic2
4410,Syria,8/7/14 0:00,topic2
4409,Syria,8/7/14 0:00,topic4
4208,Syria,8/12/14 0:00,topic4
4179,Syria,8/13/14 0:00,topic2
4236,Syria,8/14/14 0:00,topic2
4235,Syria,8/14/14 0:00,topic7
4219,Syria,8/19/14 0:00,topic1
4217,Syria,8/19/14 0:00,topic2
4218,Syria,8/19/14 0:00,topic2
4220,Syria,8/19/14 0:00,topic2
4411,Syria,8/22/14 0:00,topic2
4412,Syria,8/22/14 0:00,topic2
4413,Syria,8/22/14 0:00,topic2
4414,Syria,8/25/14 0:00,topic2
4415,Syria,8/25/14 0:00,topic2
4416,Syria,8/25/14 0:00,topic4
4196,Syria,8/26/14 0:00,topic2
4197,Syria,8/26/14 0:00,topic2
4169,Syria,8/27/14 0:00,topic2
4170,Syria,8/27/14 0:00,topic2
4161,Syria,8/28/14 0:00,topic2
4162,Syria,8/28/14 0:00,topic2
4417,Syria,8/29/14 0:00,topic2
4419,Syria,8/29/14 0:00,topic2
4418,Syria,8/29/14 0:00,topic4
4212,Syria,9/2/14 0:00,topic2
4213,Syria,9/2/14 0:00,topic2
4211,Syria,9/2/14 0:00,topic4
4214,Syria,9/2/14 0:00,topic4
4420,Syria,9/5/14 0:00,topic2
4421,Syria,9/8/14 0:00,topic2
4422,Syria,9/8/14 0:00,topic2
4231,Syria,9/9/14 0:00,topic2
4181,Syria,9/10/14 0:00,topic1
4180,Syria,9/10/14 0:00,topic2
4182,Syria,9/10/14 0:00,topic2
4423,Syria,9/11/14 0:00,topic2
4424,Syria,9/11/14 0:00,topic2
4425,Syria,9/11/14 0:00,topic2
4426,Syria,9/12/14 0:00,topic4
4427,Syria,9/19/14 0:00,topic2
4428,Syria,9/19/14 0:00,topic2
4429,Syria,9/19/14 0:00,topic2
4430,Syria,9/19/14 0:00,topic2
4200,Syria,9/23/14 0:00,topic2
4201,Syria,9/23/14 0:00,topic2
4431,Syria,9/29/14 0:00,topic2
4209,Syria,10/7/14 0:00,topic2
4210,Syria,10/7/14 0:00,topic2
4183,Syria,10/8/14 0:00,topic2
4163,Syria,10/9/14 0:00,topic2
4164,Syria,10/9/14 0:00,topic4
4165,Syria,10/10/14 0:00,topic2
4166,Syria,10/10/14 0:00,topic2
4226,Syria,10/14/14 0:00,topic2
4188,Syria,10/15/14 0:00,topic2
4433,Syria,10/16/14 0:00,topic2
4432,Syria,10/16/14 0:00,topic4
4216,Syria,10/21/14 0:00,topic2
4176,Syria,10/22/14 0:00,topic2
4434,Syria,10/27/14 0:00,topic2
4436,Syria,11/3/14 0:00,topic2
4435,Syria,11/3/14 0:00,topic4
4230,Syria,11/4/14 0:00,topic2
4192,Syria,11/5/14 0:00,topic2
4437,Syria,11/14/14 0:00,topic2
4204,Syria,11/18/14 0:00,topic2
4205,Syria,11/18/14 0:00,topic2
4206,Syria,11/18/14 0:00,topic2
4438,Syria,11/24/14 0:00,topic2
4440,Syria,11/24/14 0:00,topic2
4439,Syria,11/24/14 0:00,topic8
4198,Syria,11/25/14 0:00,topic2
4171,Syria,11/26/14 0:00,topic2
4441,Syria,11/27/14 0:00,topic4
4232,Syria,11/27/14 0:00,topic7
4442,Syria,11/27/14 0:00,topic7
4443,Syria,12/1/14 0:00,topic8
4215,Syria,12/2/14 0:00,topic2
4444,Syria,12/4/14 0:00,topic4
4445,Syria,12/5/14 0:00,topic2
4446,Syria,12/11/14 0:00,topic2
4447,Syria,12/11/14 0:00,topic2
4448,Syria,12/12/14 0:00,topic4
4449,Syria,12/12/14 0:00,topic4
4450,Syria,12/12/14 0:00,topic4
4451,Syria,12/15/14 0:00,topic1
4207,Syria,12/16/14 0:00,topic2
4177,Syria,12/17/14 0:00,topic2
4178,Syria,12/17/14 0:00,topic4
4233,Syria,12/18/14 0:00,topic2
4234,Syria,12/18/14 0:00,topic2
4237,Syria,12/30/14 0:00,topic2
4464,Syria,8/13/13 0:00,topic2
4465,Syria,10/25/13 0:00,topic2
4466,Syria,11/4/13 0:00,topic7
4467,Syria,11/8/13 0:00,topic4
4464,Turkey,8/13/13 0:00,topic2
4465,Turkey,10/25/13 0:00,topic2
4466,Turkey,11/4/13 0:00,topic7
4467,Turkey,11/8/13 0:00,topic4
4470,Tajikistan,6/26/13 0:00,topic7
4473,Tajikistan,11/5/13 0:00,topic2
4472,Tajikistan,11/7/13 0:00,topic4
4471,Tajikistan,11/13/13 0:00,topic4
4474,Tajikistan,5/22/14 0:00,topic2
4469,Tajikistan,10/21/14 0:00,topic2
4468,Tajikistan,12/3/14 0:00,topic2
4477,Tanzania,8/9/13 0:00,topic2
4478,Tanzania,9/16/13 0:00,topic2
4479,Tanzania,11/20/13 0:00,topic8
4480,Tanzania,6/16/14 0:00,topic2
4476,Tanzania,7/8/14 0:00,topic2
4481,Tanzania,7/21/14 0:00,topic7
4475,Tanzania,10/21/14 0:00,topic2
4482,Tanzania,12/17/14 0:00,topic1
4555,Thailand,6/24/13 0:00,topic6
4496,Thailand,7/1/13 0:00,topic2
4556,Thailand,7/12/13 0:00,topic2
4522,Thailand,7/24/13 0:00,topic2
4504,Thailand,7/31/13 0:00,topic2
4517,Thailand,7/31/13 0:00,topic2
4510,Thailand,8/1/13 0:00,topic1
4497,Thailand,8/13/13 0:00,topic2
4498,Thailand,9/6/13 0:00,topic4
4499,Thailand,9/10/13 0:00,topic2
4500,Thailand,9/11/13 0:00,topic2
4501,Thailand,9/11/13 0:00,topic4
4558,Thailand,9/12/13 0:00,topic2
4559,Thailand,9/12/13 0:00,topic2
4525,Thailand,9/24/13 0:00,topic4
4526,Thailand,9/26/13 0:00,topic7
4527,Thailand,10/4/13 0:00,topic2
4520,Thailand,10/9/13 0:00,topic2
4513,Thailand,10/10/13 0:00,topic7
4528,Thailand,10/24/13 0:00,topic6
4503,Thailand,10/31/13 0:00,topic1
4529,Thailand,11/4/13 0:00,topic1
4531,Thailand,11/5/13 0:00,topic1
4532,Thailand,11/5/13 0:00,topic1
4530,Thailand,11/5/13 0:00,topic2
4512,Thailand,11/7/13 0:00,topic1
4511,Thailand,11/7/13 0:00,topic2
4533,Thailand,11/8/13 0:00,topic2
4516,Thailand,11/12/13 0:00,topic2
4502,Thailand,11/15/13 0:00,topic4
4521,Thailand,11/20/13 0:00,topic1
4505,Thailand,11/22/13 0:00,topic2
4509,Thailand,11/25/13 0:00,topic2
4557,Thailand,11/29/13 0:00,topic2
4507,Thailand,12/2/13 0:00,topic1
4508,Thailand,12/2/13 0:00,topic1
4506,Thailand,12/2/13 0:00,topic2
4515,Thailand,12/3/13 0:00,topic1
4519,Thailand,12/4/13 0:00,topic1
4518,Thailand,12/4/13 0:00,topic2
4523,Thailand,12/5/13 0:00,topic1
4524,Thailand,12/5/13 0:00,topic2
4514,Thailand,12/19/13 0:00,topic1
4487,Thailand,5/14/14 0:00,topic2
4488,Thailand,5/14/14 0:00,topic2
4534,Thailand,5/19/14 0:00,topic4
4491,Thailand,5/20/14 0:00,topic1
4486,Thailand,5/21/14 0:00,topic1
4535,Thailand,5/22/14 0:00,topic1
4536,Thailand,5/22/14 0:00,topic1
4538,Thailand,5/23/14 0:00,topic1
4537,Thailand,5/23/14 0:00,topic2
4539,Thailand,6/5/14 0:00,topic2
4540,Thailand,6/6/14 0:00,topic2
4541,Thailand,6/6/14 0:00,topic4
4542,Thailand,6/23/14 0:00,topic2
4483,Thailand,6/25/14 0:00,topic2
4490,Thailand,7/2/14 0:00,topic2
4543,Thailand,7/7/14 0:00,topic4
4489,Thailand,7/9/14 0:00,topic4
4544,Thailand,7/17/14 0:00,topic1
4545,Thailand,7/18/14 0:00,topic2
4546,Thailand,7/21/14 0:00,topic2
4547,Thailand,7/21/14 0:00,topic2
4484,Thailand,7/23/14 0:00,topic1
4485,Thailand,7/23/14 0:00,topic1
4548,Thailand,7/28/14 0:00,topic2
4554,Thailand,7/30/14 0:00,topic8
4549,Thailand,8/15/14 0:00,topic2
4493,Thailand,8/19/14 0:00,topic2
4492,Thailand,9/2/14 0:00,topic4
4550,Thailand,9/5/14 0:00,topic2
4551,Thailand,9/12/14 0:00,topic2
4494,Thailand,10/14/14 0:00,topic2
4552,Thailand,11/3/14 0:00,topic2
4495,Thailand,11/4/14 0:00,topic2
4553,Thailand,12/5/14 0:00,topic2
4561,East Timor,9/23/13 0:00,topic2
4560,East Timor,12/16/14 0:00,topic4
4562,East Timor,6/26/13 0:00,topic4
4569,Togo,7/24/13 0:00,topic2
4567,Togo,7/25/13 0:00,topic2
4566,Togo,7/26/13 0:00,topic4
4568,Togo,7/30/13 0:00,topic2
4565,Togo,8/13/13 0:00,topic2
4570,Togo,11/24/14 0:00,topic2
4563,Togo,11/26/14 0:00,topic2
4564,Togo,11/27/14 0:00,topic1
4571,Togo,11/27/14 0:00,topic1
4581,Tunisia,6/25/13 0:00,topic2
4582,Tunisia,6/28/13 0:00,topic2
4583,Tunisia,7/12/13 0:00,topic8
4600,Tunisia,7/25/13 0:00,topic1
4592,Tunisia,7/26/13 0:00,topic1
4593,Tunisia,7/26/13 0:00,topic4
4596,Tunisia,7/29/13 0:00,topic2
4598,Tunisia,7/29/13 0:00,topic2
4597,Tunisia,7/29/13 0:00,topic4
4605,Tunisia,7/30/13 0:00,topic1
4606,Tunisia,7/30/13 0:00,topic1
4584,Tunisia,8/12/13 0:00,topic1
4585,Tunisia,8/13/13 0:00,topic2
4589,Tunisia,8/27/13 0:00,topic2
4586,Tunisia,9/5/13 0:00,topic1
4587,Tunisia,9/9/13 0:00,topic1
4588,Tunisia,9/9/13 0:00,topic2
4609,Tunisia,9/24/13 0:00,topic2
4610,Tunisia,9/27/13 0:00,topic1
4611,Tunisia,9/30/13 0:00,topic2
4612,Tunisia,10/4/13 0:00,topic1
4613,Tunisia,10/16/13 0:00,topic2
4590,Tunisia,10/18/13 0:00,topic2
4614,Tunisia,10/24/13 0:00,topic2
4615,Tunisia,10/25/13 0:00,topic2
4616,Tunisia,10/25/13 0:00,topic2
4617,Tunisia,10/30/13 0:00,topic2
4618,Tunisia,11/4/13 0:00,topic1
4619,Tunisia,11/5/13 0:00,topic1
4603,Tunisia,11/12/13 0:00,topic2
4604,Tunisia,11/12/13 0:00,topic2
4591,Tunisia,11/13/13 0:00,topic2
4595,Tunisia,11/25/13 0:00,topic1
4594,Tunisia,11/29/13 0:00,topic1
4601,Tunisia,12/3/13 0:00,topic2
4602,Tunisia,12/3/13 0:00,topic2
4608,Tunisia,12/5/13 0:00,topic1
4607,Tunisia,12/5/13 0:00,topic2
4599,Tunisia,12/30/13 0:00,topic2
4579,Tunisia,5/20/14 0:00,topic2
4620,Tunisia,6/5/14 0:00,topic1
4621,Tunisia,6/16/14 0:00,topic1
4622,Tunisia,6/20/14 0:00,topic1
4578,Tunisia,6/24/14 0:00,topic1
4576,Tunisia,7/2/14 0:00,topic2
4574,Tunisia,7/9/14 0:00,topic1
4623,Tunisia,7/17/14 0:00,topic2
4624,Tunisia,7/18/14 0:00,topic2
4625,Tunisia,7/21/14 0:00,topic2
4572,Tunisia,7/23/14 0:00,topic2
4573,Tunisia,8/6/14 0:00,topic2
4626,Tunisia,8/25/14 0:00,topic2
4627,Tunisia,10/27/14 0:00,topic2
4575,Tunisia,11/5/14 0:00,topic4
4628,Tunisia,11/24/14 0:00,topic4
4577,Tunisia,11/25/14 0:00,topic4
4629,Tunisia,12/1/14 0:00,topic2
4580,Tunisia,12/31/14 0:00,topic4
4654,Turkey,6/24/13 0:00,topic2
4655,Turkey,6/25/13 0:00,topic2
4668,Turkey,6/26/13 0:00,topic2
4656,Turkey,6/27/13 0:00,topic7
4658,Turkey,6/28/13 0:00,topic2
4657,Turkey,6/28/13 0:00,topic7
4660,Turkey,7/1/13 0:00,topic2
4659,Turkey,7/1/13 0:00,topic7
4661,Turkey,7/10/13 0:00,topic7
4662,Turkey,7/15/13 0:00,topic7
4663,Turkey,7/16/13 0:00,topic1
4664,Turkey,7/17/13 0:00,topic2
4679,Turkey,7/30/13 0:00,topic2
4671,Turkey,8/1/13 0:00,topic2
4665,Turkey,9/9/13 0:00,topic1
4666,Turkey,9/10/13 0:00,topic7
4667,Turkey,9/11/13 0:00,topic7
4712,Turkey,9/12/13 0:00,topic7
4683,Turkey,9/13/13 0:00,topic7
4675,Turkey,9/19/13 0:00,topic2
4684,Turkey,9/30/13 0:00,topic1
4678,Turkey,10/8/13 0:00,topic2
4685,Turkey,10/16/13 0:00,topic2
4686,Turkey,10/25/13 0:00,topic1
4687,Turkey,11/6/13 0:00,topic2
4672,Turkey,11/7/13 0:00,topic2
4673,Turkey,11/7/13 0:00,topic2
4682,Turkey,11/20/13 0:00,topic2
4676,Turkey,11/21/13 0:00,topic1
4669,Turkey,11/22/13 0:00,topic4
4670,Turkey,11/29/13 0:00,topic4
4677,Turkey,12/3/13 0:00,topic1
4674,Turkey,12/19/13 0:00,topic4
4681,Turkey,12/31/13 0:00,topic2
4680,Turkey,12/31/13 0:00,topic4
4634,Turkey,5/14/14 0:00,topic4
4688,Turkey,5/16/14 0:00,topic4
4689,Turkey,5/16/14 0:00,topic4
4690,Turkey,5/19/14 0:00,topic4
4644,Turkey,5/20/14 0:00,topic2
4691,Turkey,5/22/14 0:00,topic4
4692,Turkey,5/23/14 0:00,topic2
4650,Turkey,6/17/14 0:00,topic1
4693,Turkey,6/19/14 0:00,topic2
4694,Turkey,6/20/14 0:00,topic2
4632,Turkey,6/25/14 0:00,topic2
4695,Turkey,7/7/14 0:00,topic2
4652,Turkey,7/8/14 0:00,topic2
4638,Turkey,7/9/14 0:00,topic2
4637,Turkey,7/16/14 0:00,topic2
4696,Turkey,7/17/14 0:00,topic4
4697,Turkey,7/18/14 0:00,topic7
4641,Turkey,7/22/14 0:00,topic2
4642,Turkey,7/22/14 0:00,topic2
4643,Turkey,7/22/14 0:00,topic2
4698,Turkey,7/28/14 0:00,topic2
4653,Turkey,8/14/14 0:00,topic4
4699,Turkey,8/15/14 0:00,topic2
4648,Turkey,8/19/14 0:00,topic2
4649,Turkey,8/19/14 0:00,topic2
4701,Turkey,8/22/14 0:00,topic2
4700,Turkey,8/22/14 0:00,topic4
4639,Turkey,8/26/14 0:00,topic2
4702,Turkey,8/29/14 0:00,topic2
4646,Turkey,9/2/14 0:00,topic2
4703,Turkey,9/12/14 0:00,topic2
4640,Turkey,9/23/14 0:00,topic4
4704,Turkey,9/29/14 0:00,topic2
4705,Turkey,9/29/14 0:00,topic2
4645,Turkey,10/7/14 0:00,topic2
4635,Turkey,10/8/14 0:00,topic2
4636,Turkey,10/8/14 0:00,topic2
4630,Turkey,10/9/14 0:00,topic2
4631,Turkey,10/10/14 0:00,topic2
4651,Turkey,10/14/14 0:00,topic2
4706,Turkey,10/27/14 0:00,topic2
4707,Turkey,11/3/14 0:00,topic2
4708,Turkey,11/3/14 0:00,topic4
4709,Turkey,12/1/14 0:00,topic2
4647,Turkey,12/2/14 0:00,topic2
4710,Turkey,12/4/14 0:00,topic2
4711,Turkey,12/15/14 0:00,topic4
4633,Turkey,12/17/14 0:00,topic2
4721,Uganda,7/1/13 0:00,topic4
4742,Uganda,7/11/13 0:00,topic5
4726,Uganda,7/26/13 0:00,topic2
4724,Uganda,7/31/13 0:00,topic2
4722,Uganda,8/13/13 0:00,topic4
4723,Uganda,10/18/13 0:00,topic2
4727,Uganda,11/19/13 0:00,topic1
4728,Uganda,11/20/13 0:00,topic2
4725,Uganda,11/22/13 0:00,topic2
4729,Uganda,12/5/13 0:00,topic2
4730,Uganda,5/16/14 0:00,topic4
4714,Uganda,5/21/14 0:00,topic4
4713,Uganda,5/21/14 0:00,topic8
4731,Uganda,5/23/14 0:00,topic2
4732,Uganda,6/20/14 0:00,topic4
4733,Uganda,6/25/14 0:00,topic2
4734,Uganda,7/7/14 0:00,topic2
4718,Uganda,7/8/14 0:00,topic2
4717,Uganda,7/8/14 0:00,topic4
4741,Uganda,7/9/14 0:00,topic2
4735,Uganda,7/17/14 0:00,topic4
4736,Uganda,7/21/14 0:00,topic4
4737,Uganda,8/1/14 0:00,topic4
4738,Uganda,8/4/14 0:00,topic2
4719,Uganda,8/14/14 0:00,topic4
4739,Uganda,9/19/14 0:00,topic4
4716,Uganda,10/7/14 0:00,topic6
4740,Uganda,11/14/14 0:00,topic2
4715,Uganda,11/25/14 0:00,topic8
4720,Uganda,12/31/14 0:00,topic4
4743,Uganda,7/12/13 0:00,topic2
4849,Ukraine,7/1/13 0:00,topic6
4852,Ukraine,7/31/13 0:00,topic1
4864,Ukraine,7/31/13 0:00,topic1
4853,Ukraine,9/20/13 0:00,topic1
4851,Ukraine,10/18/13 0:00,topic1
4850,Ukraine,11/15/13 0:00,topic6
4863,Ukraine,11/19/13 0:00,topic4
4854,Ukraine,11/22/13 0:00,topic4
4857,Ukraine,11/25/13 0:00,topic4
4855,Ukraine,11/29/13 0:00,topic4
4856,Ukraine,12/2/13 0:00,topic2
4860,Ukraine,12/3/13 0:00,topic4
4861,Ukraine,12/3/13 0:00,topic4
4862,Ukraine,12/3/13 0:00,topic4
4865,Ukraine,12/4/13 0:00,topic2
4866,Ukraine,12/4/13 0:00,topic4
4868,Ukraine,12/5/13 0:00,topic4
4867,Ukraine,12/18/13 0:00,topic4
4859,Ukraine,12/19/13 0:00,topic4
4858,Ukraine,12/30/13 0:00,topic4
4769,Ukraine,5/14/14 0:00,topic2
4770,Ukraine,5/14/14 0:00,topic2
4869,Ukraine,5/16/14 0:00,topic4
4870,Ukraine,5/16/14 0:00,topic4
4871,Ukraine,5/16/14 0:00,topic4
4872,Ukraine,5/16/14 0:00,topic4
4873,Ukraine,5/19/14 0:00,topic2
4875,Ukraine,5/19/14 0:00,topic2
4874,Ukraine,5/19/14 0:00,topic4
4876,Ukraine,5/19/14 0:00,topic4
4804,Ukraine,5/20/14 0:00,topic4
4805,Ukraine,5/20/14 0:00,topic4
4766,Ukraine,5/21/14 0:00,topic1
4767,Ukraine,5/21/14 0:00,topic2
4878,Ukraine,5/22/14 0:00,topic2
4877,Ukraine,5/22/14 0:00,topic4
4879,Ukraine,5/23/14 0:00,topic2
4880,Ukraine,5/23/14 0:00,topic2
4881,Ukraine,5/23/14 0:00,topic4
4882,Ukraine,6/5/14 0:00,topic2
4883,Ukraine,6/6/14 0:00,topic2
4884,Ukraine,6/16/14 0:00,topic4
4885,Ukraine,6/16/14 0:00,topic4
4886,Ukraine,6/16/14 0:00,topic4
4887,Ukraine,6/16/14 0:00,topic4
4888,Ukraine,6/16/14 0:00,topic7
4889,Ukraine,6/19/14 0:00,topic2
4891,Ukraine,6/19/14 0:00,topic2
4890,Ukraine,6/19/14 0:00,topic4
4892,Ukraine,6/19/14 0:00,topic4
4893,Ukraine,6/19/14 0:00,topic4
4894,Ukraine,6/20/14 0:00,topic1
4895,Ukraine,6/20/14 0:00,topic2
4896,Ukraine,6/20/14 0:00,topic2
4897,Ukraine,6/23/14 0:00,topic2
4898,Ukraine,6/23/14 0:00,topic4
4899,Ukraine,6/23/14 0:00,topic4
4800,Ukraine,6/24/14 0:00,topic2
4799,Ukraine,6/24/14 0:00,topic4
4759,Ukraine,6/25/14 0:00,topic2
4900,Ukraine,6/25/14 0:00,topic2
4902,Ukraine,6/25/14 0:00,topic2
4903,Ukraine,6/25/14 0:00,topic2
4904,Ukraine,6/25/14 0:00,topic2
4760,Ukraine,6/25/14 0:00,topic4
4901,Ukraine,6/25/14 0:00,topic4
4792,Ukraine,7/2/14 0:00,topic2
4793,Ukraine,7/2/14 0:00,topic2
4794,Ukraine,7/2/14 0:00,topic2
4905,Ukraine,7/7/14 0:00,topic4
4906,Ukraine,7/7/14 0:00,topic4
4831,Ukraine,7/8/14 0:00,topic2
4832,Ukraine,7/8/14 0:00,topic2
4833,Ukraine,7/8/14 0:00,topic2
4786,Ukraine,7/9/14 0:00,topic4
4787,Ukraine,7/9/14 0:00,topic4
4908,Ukraine,7/10/14 0:00,topic2
4909,Ukraine,7/10/14 0:00,topic2
4907,Ukraine,7/10/14 0:00,topic4
4910,Ukraine,7/10/14 0:00,topic4
4911,Ukraine,7/14/14 0:00,topic2
4912,Ukraine,7/14/14 0:00,topic2
4913,Ukraine,7/14/14 0:00,topic4
4783,Ukraine,7/16/14 0:00,topic2
4784,Ukraine,7/16/14 0:00,topic4
4914,Ukraine,7/17/14 0:00,topic2
4915,Ukraine,7/17/14 0:00,topic4
4916,Ukraine,7/18/14 0:00,topic4
4917,Ukraine,7/18/14 0:00,topic4
4918,Ukraine,7/21/14 0:00,topic4
4919,Ukraine,7/21/14 0:00,topic4
4803,Ukraine,7/22/14 0:00,topic2
4802,Ukraine,7/22/14 0:00,topic4
4762,Ukraine,7/23/14 0:00,topic2
4761,Ukraine,7/23/14 0:00,topic4
4763,Ukraine,7/23/14 0:00,topic4
4921,Ukraine,7/28/14 0:00,topic2
4922,Ukraine,7/28/14 0:00,topic2
4920,Ukraine,7/28/14 0:00,topic4
4923,Ukraine,7/28/14 0:00,topic4
4748,Ukraine,7/30/14 0:00,topic2
4751,Ukraine,7/30/14 0:00,topic2
4749,Ukraine,7/30/14 0:00,topic4
4752,Ukraine,7/30/14 0:00,topic4
4750,Ukraine,7/30/14 0:00,topic7
4924,Ukraine,8/1/14 0:00,topic2
4925,Ukraine,8/1/14 0:00,topic4
4927,Ukraine,8/4/14 0:00,topic2
4926,Ukraine,8/4/14 0:00,topic7
4835,Ukraine,8/5/14 0:00,topic2
4836,Ukraine,8/5/14 0:00,topic2
4837,Ukraine,8/5/14 0:00,topic2
4834,Ukraine,8/5/14 0:00,topic4
4778,Ukraine,8/6/14 0:00,topic2
4779,Ukraine,8/6/14 0:00,topic2
4928,Ukraine,8/7/14 0:00,topic2
4929,Ukraine,8/7/14 0:00,topic4
4814,Ukraine,8/12/14 0:00,topic2
4771,Ukraine,8/13/14 0:00,topic2
4772,Ukraine,8/13/14 0:00,topic2
4773,Ukraine,8/13/14 0:00,topic2
4774,Ukraine,8/13/14 0:00,topic2
4776,Ukraine,8/13/14 0:00,topic2
4775,Ukraine,8/13/14 0:00,topic4
4846,Ukraine,8/14/14 0:00,topic2
4847,Ukraine,8/14/14 0:00,topic4
4931,Ukraine,8/15/14 0:00,topic2
4930,Ukraine,8/15/14 0:00,topic7
4827,Ukraine,8/19/14 0:00,topic2
4828,Ukraine,8/19/14 0:00,topic2
4829,Ukraine,8/19/14 0:00,topic2
4933,Ukraine,8/22/14 0:00,topic4
4932,Ukraine,8/22/14 0:00,topic7
4934,Ukraine,8/25/14 0:00,topic2
4796,Ukraine,8/26/14 0:00,topic2
4797,Ukraine,8/26/14 0:00,topic2
4795,Ukraine,8/26/14 0:00,topic4
4753,Ukraine,8/27/14 0:00,topic2
4754,Ukraine,8/27/14 0:00,topic2
4755,Ukraine,8/27/14 0:00,topic2
4744,Ukraine,8/28/14 0:00,topic2
4745,Ukraine,8/28/14 0:00,topic4
4937,Ukraine,8/29/14 0:00,topic1
4935,Ukraine,8/29/14 0:00,topic2
4936,Ukraine,8/29/14 0:00,topic2
4938,Ukraine,8/29/14 0:00,topic2
4821,Ukraine,9/2/14 0:00,topic2
4822,Ukraine,9/2/14 0:00,topic2
4941,Ukraine,9/5/14 0:00,topic2
4939,Ukraine,9/5/14 0:00,topic4
4940,Ukraine,9/5/14 0:00,topic4
4942,Ukraine,9/8/14 0:00,topic1
4944,Ukraine,9/8/14 0:00,topic2
4943,Ukraine,9/8/14 0:00,topic4
4840,Ukraine,9/9/14 0:00,topic4
4841,Ukraine,9/9/14 0:00,topic4
4777,Ukraine,9/10/14 0:00,topic2
4946,Ukraine,9/11/14 0:00,topic2
4945,Ukraine,9/11/14 0:00,topic4
4947,Ukraine,9/11/14 0:00,topic4
4948,Ukraine,9/11/14 0:00,topic4
4951,Ukraine,9/12/14 0:00,topic1
4950,Ukraine,9/12/14 0:00,topic2
4949,Ukraine,9/12/14 0:00,topic4
4952,Ukraine,9/19/14 0:00,topic4
4953,Ukraine,9/19/14 0:00,topic4
4954,Ukraine,9/19/14 0:00,topic4
4955,Ukraine,9/19/14 0:00,topic8
4801,Ukraine,9/23/14 0:00,topic4
4956,Ukraine,9/29/14 0:00,topic2
4957,Ukraine,9/29/14 0:00,topic2
4815,Ukraine,10/7/14 0:00,topic2
4816,Ukraine,10/7/14 0:00,topic2
4817,Ukraine,10/7/14 0:00,topic4
4818,Ukraine,10/7/14 0:00,topic4
4820,Ukraine,10/7/14 0:00,topic4
4819,Ukraine,10/7/14 0:00,topic7
4746,Ukraine,10/9/14 0:00,topic2
4747,Ukraine,10/10/14 0:00,topic4
4830,Ukraine,10/14/14 0:00,topic2
4785,Ukraine,10/15/14 0:00,topic2
4958,Ukraine,10/20/14 0:00,topic2
4825,Ukraine,10/21/14 0:00,topic2
